brand,model,year,price,mileage,fuel_type,transmission,engine_capacity,body_type,location,condition,seller_type,color,features_count,vehicle_age,tax_era,brand_category,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc
Toyota,Corolla,2013,1367639.0,245847,Hybrid,Manual,1800,Sedan,Matara,Used,Individual,White,18,11,Low Tax Era,Standard,High,0,14.128597184637782,Old (8-12yr),22349.727272727272,Very High,0,0,Medium,3,1,4,3
Suzuki,Alto,2017,1308714.0,77706,Hybrid,Automatic,800,Hatchback,Negombo,Used,Individual,Gold,6,7,Medium Tax Era,Standard,High,1,14.084556297733828,Mid (4-7yr),11100.857142857143,Medium,0,0,Small,3,2,2,2
Suzuki,Alto,2017,1608136.0,69553,Diesel,Automatic,800,Hatchback,Colombo,Used,Individual,White,24,7,Medium Tax Era,Standard,Medium,1,14.290586924096795,Mid (4-7yr),9936.142857142857,Medium,0,0,Small,2,2,2,2
Mazda,Demio,2020,2557383.0,48710,Petrol,Automatic,1300,Hatchback,Kandy,Used,Individual,Red,20,4,High Tax Era,Standard,Medium,0,14.754495418985524,Mid (4-7yr),12177.5,Low,0,0,Small,2,3,1,2
Hyundai,Accent,2011,696003.0,241297,Diesel,Automatic,2000,SUV,Jaffna,Used,Dealer,Black,16,13,Low Tax Era,Standard,Low,0,13.453110686426479,Vintage (13+yr),18561.30769230769,Very High,0,0,Medium,1,1,4,3
Nissan,March,2015,1342797.0,51221,Hybrid,Automatic,1000,Hatchback,Galle,Reconditioned,Individual,Silver,13,9,Low Tax Era,Standard,High,0,14.110266054661826,Old (8-12yr),5691.222222222223,Medium,0,0,Small,3,1,2,2
Mazda,CX-3,2012,734337.0,213964,Petrol,Automatic,1300,Van,Gampaha,Reconditioned,Individual,Red,5,12,Low Tax Era,Standard,Medium,0,13.506724692066673,Old (8-12yr),17830.333333333332,Very High,0,0,Small,2,1,4,2
Honda,Insight,2009,729447.0,167892,Petrol,Automatic,1500,Wagon,Colombo,Used,Dealer,Black,20,15,Low Tax Era,Standard,Low,0,13.500043362704522,Vintage (13+yr),11192.8,Very High,0,0,Small,1,1,4,2
Toyota,Camry,2019,2536600.0,106543,Petrol,Automatic,2000,Sedan,Gampaha,Reconditioned,Dealer,White,18,5,Medium Tax Era,Standard,Low,0,14.746335553843883,Mid (4-7yr),21308.6,High,0,0,Medium,1,2,3,3
Suzuki,Every,2018,1268145.0,42637,Petrol,Automatic,2000,Van,Negombo,Used,Dealer,Brown,14,6,Medium Tax Era,Standard,Low,0,14.053066549306818,Mid (4-7yr),7106.166666666667,Low,0,0,Medium,1,2,1,3
Toyota,Premio,2015,1648343.0,77045,Petrol,Automatic,1800,Sedan,Colombo,Reconditioned,Individual,Black,6,9,Low Tax Era,Standard,Low,0,14.315281705532914,Old (8-12yr),8560.555555555555,Medium,0,0,Medium,1,1,2,3
Suzuki,Every,2020,2233058.0,54850,Electric,Automatic,0,Van,Ratnapura,Used,Individual,Silver,17,4,High Tax Era,Standard,Very High,0,14.618882952327253,Mid (4-7yr),13712.5,Medium,0,0,Micro,4,3,2,1
Toyota,Allion,2014,1323706.0,99177,Diesel,Automatic,1000,Sedan,Colombo,Used,Dealer,Grey,11,10,Low Tax Era,Standard,Medium,0,14.095946691895177,Old (8-12yr),9917.7,Medium,0,0,Small,2,1,2,2
Toyota,CH-R,2015,1875433.0,114160,Petrol,Automatic,1300,SUV,Colombo,Reconditioned,Dealer,Black,19,9,Low Tax Era,Standard,Medium,0,14.44435065726904,Old (8-12yr),12684.444444444445,High,0,0,Small,2,1,3,2
Suzuki,Alto,2020,2250634.0,36168,Hybrid,Automatic,1000,Hatchback,Kandy,Reconditioned,Dealer,White,8,4,High Tax Era,Standard,High,1,14.626722956585626,Mid (4-7yr),9042.0,Low,0,1,Small,3,3,1,2
Honda,Grace,2020,3207034.0,53523,Petrol,Automatic,1800,Sedan,Colombo,Reconditioned,Dealer,Silver,19,4,High Tax Era,Standard,Low,0,14.98085739224218,Mid (4-7yr),13380.75,Medium,0,0,Medium,1,3,2,3
Toyota,Premio,2014,1480298.0,237732,Hybrid,Automatic,1300,Sedan,Galle,Used,Dealer,Green,16,10,Low Tax Era,Standard,High,0,14.207754652362613,Old (8-12yr),23773.2,Very High,0,0,Small,3,1,4,2
Toyota,Allion,2015,1686626.0,119553,Diesel,Manual,1300,Sedan,Colombo,Used,Individual,White,23,9,Low Tax Era,Standard,Medium,0,14.338241234532429,Old (8-12yr),13283.666666666666,High,0,0,Small,2,1,3,2
Toyota,Aqua,2014,1578193.0,235732,Hybrid,Automatic,1000,Hatchback,Colombo,Reconditioned,Individual,Silver,10,10,Low Tax Era,Standard,High,1,14.271791713262326,Old (8-12yr),23573.2,Very High,0,1,Small,3,1,4,2
Toyota,Prius,2008,757881.0,117879,Diesel,Automatic,1000,Van,Gampaha,Used,Dealer,Grey,20,16,Low Tax Era,Standard,Medium,1,13.538282979683018,Vintage (13+yr),7367.4375,High,0,0,Small,2,1,3,2
Suzuki,Hustler,2017,1058972.0,81115,Petrol,Automatic,1000,Wagon,Negombo,Reconditioned,Dealer,Blue,7,7,Medium Tax Era,Standard,Medium,0,13.872810128507814,Mid (4-7yr),11587.857142857143,Medium,0,0,Small,2,2,2,2
Toyota,Vitz,2010,953282.0,107307,Petrol,Automatic,1500,Hatchback,Gampaha,Used,Dealer,Silver,23,14,Low Tax Era,Standard,Low,0,13.767667095531307,Vintage (13+yr),7664.785714285715,High,0,0,Small,1,1,3,2
Toyota,Camry,2021,4125035.0,30123,Hybrid,Automatic,1300,Sedan,Negombo,Used,Dealer,Green,11,3,High Tax Era,Standard,High,0,15.232585304985562,New (0-3yr),10041.0,Low,0,0,Small,3,3,1,2
Suzuki,Every,2010,558667.0,133144,Diesel,Automatic,2000,Van,Galle,Used,Dealer,Black,23,14,Low Tax Era,Standard,Low,0,13.233310657988053,Vintage (13+yr),9510.285714285714,High,0,0,Medium,1,1,3,3
Suzuki,Ertiga,2019,1463997.0,61120,Diesel,Automatic,1800,Van,Galle,Reconditioned,Individual,Blue,5,5,Medium Tax Era,Standard,Low,0,14.196681607382242,Mid (4-7yr),12224.0,Medium,0,0,Medium,1,2,2,3
Nissan,March,2013,906902.0,175377,Hybrid,Automatic,800,Hatchback,Jaffna,Reconditioned,Individual,Black,6,11,Low Tax Era,Standard,High,0,13.717790777402401,Old (8-12yr),15943.363636363636,Very High,0,0,Small,3,1,4,2
Toyota,Vitz,2013,1514118.0,246280,Hybrid,Automatic,1500,Hatchback,Colombo,Reconditioned,Individual,Grey,24,11,Low Tax Era,Standard,High,0,14.230344309626533,Old (8-12yr),22389.090909090908,Very High,0,0,Small,3,1,4,2
KIA,Sorento,2016,1273430.0,116958,Petrol,Automatic,1800,Sedan,Gampaha,Used,Individual,White,22,8,Medium Tax Era,Standard,Low,0,14.057225390543914,Old (8-12yr),14619.75,High,0,0,Medium,1,2,3,3
Nissan,Juke,2015,1407368.0,85641,Hybrid,Automatic,1000,Van,Colombo,Used,Dealer,Black,11,9,Low Tax Era,Standard,High,0,14.157232561840281,Old (8-12yr),9515.666666666666,Medium,0,0,Small,3,1,2,2
Toyota,Vitz,2022,3819972.0,51018,Petrol,Automatic,1300,Hatchback,Gampaha,Used,Dealer,Silver,23,2,High Tax Era,Standard,Medium,0,15.155753912494951,New (0-3yr),25509.0,Medium,0,0,Small,2,3,2,2
Toyota,Aqua,2017,2501478.0,45495,Hybrid,Automatic,1000,Hatchback,Ratnapura,Used,Dealer,White,17,7,Medium Tax Era,Standard,High,1,14.732392714912137,Mid (4-7yr),6499.285714285715,Low,0,0,Small,3,2,1,2
Suzuki,Hustler,2020,2008500.0,38544,Diesel,Automatic,1500,Van,Colombo,Used,Dealer,White,10,4,High Tax Era,Standard,Low,0,14.512899230665344,Mid (4-7yr),9636.0,Low,0,0,Small,1,3,1,2
Toyota,Axio,2017,2551079.0,43832,Hybrid,Automatic,1800,Sedan,Ratnapura,Reconditioned,Individual,Blue,7,7,Medium Tax Era,Standard,High,1,14.752027356883108,Mid (4-7yr),6261.714285714285,Low,0,1,Medium,3,2,1,3
Benz,C200,2018,3860203.0,51814,Petrol,Automatic,3500,Van,Kandy,Used,Individual,Black,17,6,Medium Tax Era,Luxury,Low,0,15.166230589785448,Mid (4-7yr),8635.666666666666,Medium,6,0,Large,1,2,2,4
Toyota,Camry,2017,2598999.0,66505,Hybrid,Automatic,1500,Sedan,Gampaha,Used,Dealer,White,24,7,Medium Tax Era,Standard,High,0,14.770637313623627,Mid (4-7yr),9500.714285714286,Medium,0,0,Small,3,2,2,2
Toyota,Corolla,2017,2529229.0,90726,Electric,Manual,0,Sedan,Colombo,Reconditioned,Dealer,Blue,24,7,Medium Tax Era,Standard,Very High,0,14.743425466554417,Mid (4-7yr),12960.857142857143,Medium,0,0,Micro,4,2,2,1
Honda,Insight,2016,1965166.0,64624,Hybrid,Automatic,2000,Hatchback,Colombo,Used,Individual,White,14,8,Medium Tax Era,Standard,High,0,14.491087786951638,Old (8-12yr),8078.0,Medium,0,0,Medium,3,2,2,3
Suzuki,Hustler,2019,1629267.0,66639,Petrol,Automatic,1800,Hatchback,Kandy,Used,Individual,Silver,11,5,Medium Tax Era,Standard,Low,0,14.30364139216183,Mid (4-7yr),13327.8,Medium,0,0,Medium,1,2,2,3
Honda,Vezel,2014,1162937.0,137241,Petrol,Automatic,2000,SUV,Gampaha,Used,Dealer,Gold,20,10,Low Tax Era,Standard,Low,1,13.966460119675624,Old (8-12yr),13724.1,High,0,0,Medium,1,1,3,3
Nissan,Tiida,2020,2329525.0,48785,Diesel,Manual,1500,Wagon,Colombo,Reconditioned,Dealer,Red,11,4,High Tax Era,Standard,Low,0,14.661175371370092,Mid (4-7yr),12196.25,Low,0,0,Small,1,3,1,2
BMW,X5,2011,1396827.0,117201,Diesel,Automatic,2500,SUV,Batticaloa,Reconditioned,Dealer,Black,7,13,Low Tax Era,Luxury,Low,0,14.149714509685575,Vintage (13+yr),9015.461538461539,High,13,0,Large,1,1,3,4
Toyota,Camry,2010,748545.0,143745,Petrol,Manual,1300,Sedan,Gampaha,Used,Dealer,White,20,14,Low Tax Era,Standard,Medium,0,13.525887937199288,Vintage (13+yr),10267.5,High,0,0,Small,2,1,3,2
Suzuki,Spacia,2019,1799326.0,54292,Hybrid,Automatic,1800,Hatchback,Colombo,Used,Dealer,White,9,5,Medium Tax Era,Standard,High,0,14.402923264063626,Mid (4-7yr),10858.4,Medium,0,0,Medium,3,2,2,3
Nissan,Tiida,2016,1285242.0,100726,Hybrid,Manual,1500,Coupe,Galle,Used,Individual,Brown,12,8,Medium Tax Era,Standard,High,0,14.066458363491716,Old (8-12yr),12590.75,High,0,0,Small,3,2,3,2
Honda,Accord,2014,1389090.0,109685,Hybrid,Manual,1800,Hatchback,Kurunegala,Used,Individual,Silver,14,10,Low Tax Era,Standard,High,0,14.144160134349303,Old (8-12yr),10968.5,High,0,0,Medium,3,1,3,3
Toyota,Allion,2012,977953.0,187044,Petrol,Automatic,2000,Sedan,Colombo,Used,Dealer,Blue,5,12,Low Tax Era,Standard,Low,0,13.79321791314596,Old (8-12yr),15587.0,Very High,0,0,Medium,1,1,4,3
Toyota,Vezel,2021,3931163.0,32948,Hybrid,Automatic,1800,SUV,Negombo,Reconditioned,Dealer,Silver,13,3,High Tax Era,Standard,High,1,15.184446123197963,New (0-3yr),10982.666666666666,Low,0,1,Medium,3,3,1,3
Toyota,Corolla,2019,2909875.0,117225,Petrol,Automatic,1500,Sedan,Gampaha,Used,Dealer,White,22,5,Medium Tax Era,Standard,Low,0,14.883621026555923,Mid (4-7yr),23445.0,High,0,0,Small,1,2,3,2
Toyota,Premio,2016,2104069.0,49583,Petrol,Automatic,1500,Sedan,Colombo,Reconditioned,Dealer,White,18,8,Medium Tax Era,Standard,Low,0,14.559384122248282,Old (8-12yr),6197.875,Low,0,0,Small,1,2,1,2
Toyota,Camry,2016,2103358.0,99902,Electric,Manual,0,Sedan,Colombo,Used,Dealer,White,19,8,Medium Tax Era,Standard,Very High,0,14.559046148627447,Old (8-12yr),12487.75,Medium,0,0,Micro,4,2,2,1
Honda,Vezel,2020,3220618.0,32706,Electric,Automatic,0,SUV,Batticaloa,Used,Dealer,White,11,4,High Tax Era,Standard,Very High,1,14.985084135070458,Mid (4-7yr),8176.5,Low,0,0,Micro,4,3,1,1
KIA,Sportage,2020,2643704.0,37372,Electric,Automatic,0,Van,Negombo,Used,Individual,Black,7,4,High Tax Era,Standard,Very High,0,14.787691900355266,Mid (4-7yr),9343.0,Low,0,0,Micro,4,3,1,1
Toyota,Corolla,2017,1828082.0,98959,Diesel,Automatic,1500,Sedan,Kurunegala,Used,Individual,White,8,7,Medium Tax Era,Standard,Low,0,14.418778434779469,Mid (4-7yr),14137.0,Medium,0,0,Small,1,2,2,2
Toyota,Prius,2015,1506700.0,98901,Petrol,Automatic,1800,Wagon,Kandy,Used,Dealer,Silver,13,9,Low Tax Era,Standard,Low,1,14.22543305049129,Old (8-12yr),10989.0,Medium,0,0,Medium,1,1,2,3
Toyota,Prius,2018,2852602.0,73005,Hybrid,Automatic,1300,Hatchback,Matara,Used,Individual,Red,9,6,Medium Tax Era,Standard,High,1,14.863742468743064,Mid (4-7yr),12167.5,Medium,0,0,Small,3,2,2,2
Suzuki,Every,2015,1013843.0,70562,Hybrid,Automatic,1300,Van,Kalutara,Reconditioned,Individual,Silver,8,9,Low Tax Era,Standard,High,0,13.829259605143886,Old (8-12yr),7840.222222222223,Medium,0,0,Small,3,1,2,2
Toyota,Corolla,2008,698000.0,185585,Diesel,Automatic,1300,Sedan,Gampaha,Used,Dealer,White,16,16,Low Tax Era,Standard,Medium,0,13.455975814408239,Vintage (13+yr),11599.0625,Very High,0,0,Small,2,1,4,2
Hyundai,Santa Fe,2015,1154486.0,60541,Petrol,Automatic,1300,Hatchback,Colombo,Reconditioned,Individual,Blue,17,9,Low Tax Era,Standard,Medium,0,13.959166647427452,Old (8-12yr),6726.777777777777,Medium,0,0,Small,2,1,2,2
Honda,Civic,2013,1160802.0,248455,Hybrid,Manual,2000,Sedan,Batticaloa,Reconditioned,Individual,White,22,11,Low Tax Era,Standard,High,0,13.964622564973311,Old (8-12yr),22586.81818181818,Very High,0,0,Medium,3,1,4,3
Mitsubishi,Outlander,2013,955631.0,86041,Diesel,Automatic,1800,SUV,Colombo,Used,Dealer,Blue,13,11,Low Tax Era,Standard,Low,0,13.770128180687687,Old (8-12yr),7821.909090909091,Medium,0,0,Medium,1,1,2,3
Toyota,Prius,2013,1199706.0,186553,Petrol,Automatic,1500,Sedan,Galle,Reconditioned,Individual,Silver,7,11,Low Tax Era,Standard,Low,1,13.997587918278029,Old (8-12yr),16959.363636363636,Very High,0,1,Small,1,1,4,2
Suzuki,Spacia,2020,1644024.0,32194,Diesel,Manual,1800,Sedan,Colombo,Reconditioned,Dealer,White,8,4,High Tax Era,Standard,Low,0,14.312658061295291,Mid (4-7yr),8048.5,Low,0,0,Medium,1,3,1,3
Toyota,Vitz,2014,1237715.0,213085,Petrol,Manual,1800,Hatchback,Anuradhapura,Used,Dealer,White,12,10,Low Tax Era,Standard,Low,0,14.028778303648242,Old (8-12yr),21308.5,Very High,0,0,Medium,1,1,4,3
Suzuki,Celerio,2008,500000.0,221522,Petrol,Automatic,1300,SUV,Galle,Used,Individual,Black,13,16,Low Tax Era,Standard,Medium,0,13.122365377402328,Vintage (13+yr),13845.125,Very High,0,0,Small,2,1,4,2
Mazda,Axela,2013,924467.0,215958,Diesel,Automatic,2000,Hatchback,Matara,Used,Individual,White,17,11,Low Tax Era,Standard,Low,0,13.736973715905773,Old (8-12yr),19632.545454545456,Very High,0,0,Medium,1,1,4,3
Suzuki,Wagon R,2016,1154330.0,49969,Petrol,Manual,660,Hatchback,Kandy,Reconditioned,Individual,Silver,21,8,Medium Tax Era,Standard,Medium,1,13.959031513345652,Old (8-12yr),6246.125,Low,0,1,Micro,2,2,1,1
KIA,Sorento,2018,2127154.0,45544,Hybrid,Automatic,2000,Hatchback,Gampaha,Reconditioned,Dealer,Black,7,6,Medium Tax Era,Standard,High,0,14.570295964117799,Mid (4-7yr),7590.666666666667,Low,0,0,Medium,3,2,1,3
KIA,Sorento,2021,2455961.0,37760,Petrol,Automatic,1000,Van,Kalutara,Used,Dealer,Black,10,3,High Tax Era,Standard,Medium,0,14.71402909581677,New (0-3yr),12586.666666666666,Low,0,0,Small,2,3,1,2
Toyota,Vitz,2015,1974904.0,98047,Hybrid,Automatic,1000,Hatchback,Kurunegala,Used,Individual,Red,9,9,Low Tax Era,Standard,High,0,14.496030853894634,Old (8-12yr),10894.111111111111,Medium,0,0,Small,3,1,2,2
Toyota,Prius,2011,971614.0,91560,Petrol,Automatic,1500,Coupe,Negombo,Reconditioned,Individual,White,19,13,Low Tax Era,Standard,Low,1,13.78671491444302,Vintage (13+yr),7043.076923076923,Medium,0,1,Small,1,1,2,2
Toyota,Camry,2011,1004986.0,134943,Petrol,Automatic,1300,Sedan,Matara,Reconditioned,Individual,White,18,13,Low Tax Era,Standard,Medium,0,13.820485164068268,Vintage (13+yr),10380.23076923077,High,0,0,Small,2,1,3,2
Toyota,Premio,2017,2167597.0,68561,Diesel,Automatic,1000,Sedan,Jaffna,Used,Individual,Black,16,7,Medium Tax Era,Standard,Medium,0,14.589130199994209,Mid (4-7yr),9794.42857142857,Medium,0,0,Small,2,2,2,2
KIA,Picanto,2010,519403.0,212851,Petrol,Manual,1300,Coupe,Jaffna,Reconditioned,Individual,Gold,7,14,Low Tax Era,Standard,Medium,0,13.160437279374817,Vintage (13+yr),15203.642857142857,Very High,0,0,Small,2,1,4,2
Suzuki,Celerio,2017,1225021.0,76445,Diesel,Manual,1800,SUV,Colombo,Used,Dealer,Brown,11,7,Medium Tax Era,Standard,Low,0,14.018469360983374,Mid (4-7yr),10920.714285714286,Medium,0,0,Medium,1,2,2,3
Toyota,Allion,2017,2301498.0,63806,Hybrid,Automatic,1000,Sedan,Ratnapura,Used,Individual,White,5,7,Medium Tax Era,Standard,High,0,14.6490712077401,Mid (4-7yr),9115.142857142857,Medium,0,0,Small,3,2,2,2
Mazda,Atenza,2017,1845657.0,73688,Petrol,Automatic,2000,Hatchback,Gampaha,Used,Dealer,Blue,24,7,Medium Tax Era,Standard,Low,0,14.428346411442387,Mid (4-7yr),10526.857142857143,Medium,0,0,Medium,1,2,2,3
Suzuki,Spacia,2020,2488932.0,50031,Hybrid,Automatic,1300,Van,Jaffna,Used,Dealer,White,20,4,High Tax Era,Standard,High,0,14.72736466254628,Mid (4-7yr),12507.75,Medium,0,0,Small,3,3,2,2
Toyota,Prius,2008,584127.0,222001,Petrol,Automatic,1300,Van,Gampaha,Used,Individual,Red,22,16,Low Tax Era,Standard,Medium,1,13.277875415876549,Vintage (13+yr),13875.0625,Very High,0,0,Small,2,1,4,2
Mazda,Demio,2009,623117.0,136630,Petrol,Automatic,1300,Hatchback,Jaffna,Used,Dealer,White,21,15,Low Tax Era,Standard,Medium,0,13.342491185934039,Vintage (13+yr),9108.666666666666,High,0,0,Small,2,1,3,2
Suzuki,Alto,2016,1253768.0,103645,Hybrid,Automatic,660,Hatchback,Gampaha,Reconditioned,Individual,Silver,13,8,Medium Tax Era,Standard,High,1,14.041664772679844,Old (8-12yr),12955.625,High,0,1,Micro,3,2,3,1
Suzuki,Wagon R,2021,2534537.0,43997,Hybrid,Automatic,660,Hatchback,Colombo,Used,Dealer,White,21,3,High Tax Era,Standard,High,1,14.74552192987743,New (0-3yr),14665.666666666666,Low,0,0,Micro,3,3,1,1
Toyota,Camry,2014,1107257.0,213922,Diesel,Manual,1800,Sedan,Colombo,Used,Individual,White,6,10,Low Tax Era,Standard,Low,0,13.91739724686659,Old (8-12yr),21392.2,Very High,0,0,Medium,1,1,4,3
Honda,Freed,2015,1480399.0,111621,Petrol,Automatic,2000,Van,Ratnapura,Used,Individual,Grey,18,9,Low Tax Era,Standard,Low,0,14.207822879494138,Old (8-12yr),12402.333333333334,High,0,0,Medium,1,1,3,3
Toyota,Camry,2015,1708087.0,82719,Petrol,Automatic,1300,Sedan,Kalutara,Used,Dealer,Black,24,9,Low Tax Era,Standard,Medium,0,14.35088517425167,Old (8-12yr),9191.0,Medium,0,0,Small,2,1,2,2
Toyota,Camry,2016,2145825.0,49107,Hybrid,Automatic,2000,Sedan,Gampaha,Used,Dealer,Grey,11,8,Medium Tax Era,Standard,High,0,14.579035117804452,Old (8-12yr),6138.375,Low,0,0,Medium,3,2,1,3
Toyota,Premio,2013,1482696.0,199324,Hybrid,Automatic,1300,Sedan,Kurunegala,Used,Dealer,White,23,11,Low Tax Era,Standard,High,0,14.209373284668263,Old (8-12yr),18120.363636363636,Very High,0,0,Small,3,1,4,2
Suzuki,Swift,2019,1660870.0,117028,Hybrid,Automatic,1300,Hatchback,Kalutara,Used,Dealer,Black,11,5,Medium Tax Era,Standard,High,1,14.322852721521626,Mid (4-7yr),23405.6,High,0,0,Small,3,2,3,2
Toyota,CH-R,2013,1209830.0,178185,Hybrid,Automatic,2000,SUV,Gampaha,Used,Individual,Black,8,11,Low Tax Era,Standard,High,0,14.005991238396755,Old (8-12yr),16198.636363636364,Very High,0,0,Medium,3,1,4,3
Suzuki,Wagon R,2022,3010858.0,27388,Hybrid,Automatic,1000,Hatchback,Gampaha,Used,Individual,Grey,18,2,High Tax Era,Standard,High,1,14.917735978071144,New (0-3yr),13694.0,Low,0,0,Small,3,3,1,2
Toyota,Prius,2014,1257123.0,82972,Petrol,Automatic,1800,Coupe,Matara,Used,Dealer,White,10,10,Low Tax Era,Standard,Low,1,14.04433713028062,Old (8-12yr),8297.2,Medium,0,0,Medium,1,1,2,3
Toyota,Vezel,2018,2887831.0,41313,Electric,Automatic,0,SUV,Colombo,Used,Dealer,White,15,6,Medium Tax Era,Standard,Very High,1,14.87601660555766,Mid (4-7yr),6885.5,Low,0,0,Micro,4,2,1,1
Nissan,Juke,2020,2269296.0,22637,Petrol,Automatic,1300,Van,Gampaha,Used,Dealer,Silver,17,4,High Tax Era,Standard,Medium,0,14.634980649863273,Mid (4-7yr),5659.25,Low,0,0,Small,2,3,1,2
Toyota,Allion,2019,2333266.0,78192,Petrol,Automatic,1300,Sedan,Matara,Used,Dealer,White,11,5,Medium Tax Era,Standard,Medium,0,14.66277998937595,Mid (4-7yr),15638.4,Medium,0,0,Small,2,2,2,2
Honda,Grace,2021,4224826.0,20609,Hybrid,Automatic,1800,Sedan,Galle,Used,Individual,Green,23,3,High Tax Era,Standard,High,0,15.256488871189509,New (0-3yr),6869.666666666667,Low,0,0,Medium,3,3,1,3
Honda,Vezel,2015,1457100.0,42413,Petrol,Automatic,1000,SUV,Kurunegala,Reconditioned,Individual,Red,24,9,Low Tax Era,Standard,Medium,1,14.191959403296405,Old (8-12yr),4712.555555555556,Low,0,1,Small,2,1,1,2
Honda,City,2012,951507.0,138703,Diesel,Automatic,1800,SUV,Anuradhapura,Used,Dealer,Green,20,12,Low Tax Era,Standard,Low,0,13.76580337346019,Old (8-12yr),11558.583333333334,High,0,0,Medium,1,1,3,3
Mazda,Atenza,2012,997149.0,93777,Hybrid,Automatic,1500,SUV,Kurunegala,Used,Individual,Brown,6,12,Low Tax Era,Standard,High,0,13.812656488981368,Old (8-12yr),7814.75,Medium,0,0,Small,3,1,2,2
Mazda,CX-5,2018,2169673.0,54779,Hybrid,Automatic,2000,SUV,Ratnapura,Used,Dealer,White,12,6,Medium Tax Era,Standard,High,0,14.590087483816177,Mid (4-7yr),9129.833333333334,Medium,0,0,Medium,3,2,2,3
Toyota,Vezel,2021,3991308.0,39161,Diesel,Automatic,1300,SUV,Gampaha,Reconditioned,Dealer,Grey,18,3,High Tax Era,Standard,Medium,1,15.199629805238231,New (0-3yr),13053.666666666666,Low,0,1,Small,2,3,1,2
Toyota,Vezel,2009,827989.0,181026,Diesel,Automatic,2000,SUV,Gampaha,Used,Individual,Blue,21,15,Low Tax Era,Standard,Low,1,13.62675635599978,Vintage (13+yr),12068.4,Very High,0,0,Medium,1,1,4,3
Suzuki,Spacia,2013,877522.0,180128,Electric,Manual,0,Wagon,Colombo,Used,Dealer,Red,17,11,Low Tax Era,Standard,Very High,0,13.68485844480487,Old (8-12yr),16375.272727272728,Very High,0,0,Micro,4,1,4,1
Suzuki,Spacia,2016,1408188.0,40968,Electric,Automatic,0,Van,Colombo,Reconditioned,Dealer,Black,8,8,Medium Tax Era,Standard,Very High,0,14.157815039646234,Old (8-12yr),5121.0,Low,0,0,Micro,4,2,1,1
Toyota,CH-R,2011,931833.0,102912,Petrol,Automatic,1800,SUV,Kurunegala,Used,Dealer,Blue,8,13,Low Tax Era,Standard,Low,0,13.744909966215992,Vintage (13+yr),7916.307692307692,High,0,0,Medium,1,1,3,3
Mazda,CX-3,2022,3230378.0,41336,Petrol,Manual,1800,SUV,Kalutara,Used,Dealer,Black,13,2,High Tax Era,Standard,Low,0,14.988110025776638,New (0-3yr),20668.0,Low,0,0,Medium,1,3,1,3
Toyota,CH-R,2010,800356.0,197399,Diesel,Automatic,2000,SUV,Matara,Used,Dealer,Black,5,14,Low Tax Era,Standard,Low,0,13.592813157110145,Vintage (13+yr),14099.92857142857,Very High,0,0,Medium,1,1,4,3
Honda,Fit,2012,1130465.0,87903,Electric,Automatic,0,Hatchback,Ratnapura,Used,Dealer,Gold,15,12,Low Tax Era,Standard,Very High,1,13.938140495059924,Old (8-12yr),7325.25,Medium,0,0,Micro,4,1,2,1
Toyota,Corolla,2018,2905706.0,43650,Electric,Automatic,0,Sedan,Kandy,Reconditioned,Dealer,Red,5,6,Medium Tax Era,Standard,Very High,0,14.8821872921516,Mid (4-7yr),7275.0,Low,0,0,Micro,4,2,1,1
Benz,E250,2016,3572712.0,46895,Diesel,Manual,3500,Sedan,Matara,Used,Dealer,Gold,20,8,Medium Tax Era,Luxury,Low,0,15.088835809122198,Old (8-12yr),5861.875,Low,8,0,Large,1,2,1,4
Toyota,Vitz,2015,2052987.0,110248,Hybrid,Automatic,1800,Hatchback,Gampaha,Reconditioned,Individual,Black,16,9,Low Tax Era,Standard,High,0,14.534806850879264,Old (8-12yr),12249.777777777777,High,0,0,Medium,3,1,3,3
Nissan,Juke,2016,1445357.0,68074,Petrol,Automatic,1000,Coupe,Gampaha,Reconditioned,Dealer,Black,24,8,Medium Tax Era,Standard,Medium,0,14.183867599708543,Old (8-12yr),8509.25,Medium,0,0,Small,2,2,2,2
Hyundai,i10,2016,1499282.0,73349,Hybrid,Automatic,1000,Hatchback,Galle,Used,Individual,White,24,8,Medium Tax Era,Standard,High,0,14.22049755179402,Old (8-12yr),9168.625,Medium,0,0,Small,3,2,2,2
Honda,Grace,2023,4364980.125,2409,Hybrid,Automatic,1800,Sedan,Batticaloa,Used,Individual,White,18,1,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),2409.0,Low,0,0,Medium,3,3,1,3
Toyota,Axio,2013,1281371.0,169299,Diesel,Automatic,1800,Sedan,Kalutara,Reconditioned,Individual,Red,17,11,Low Tax Era,Standard,Low,1,14.06344193684796,Old (8-12yr),15390.818181818182,Very High,0,1,Medium,1,1,4,3
