model,year,price,mileage,engine_capacity,color,features_count,vehicle_age,tax_era,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc,brand_Benz,brand_Honda,brand_Hyundai,brand_KIA,brand_Mazda,brand_Mitsubishi,brand_Nissan,brand_Suzuki,brand_Toyota,fuel_type_Electric,fuel_type_Hybrid,fuel_type_Petrol,transmission_Manual,body_type_Hatchback,body_type_SUV,body_type_Sedan,body_type_Van,body_type_Wagon,condition_Used,seller_type_Individual,brand_category_Standard,location_Batticaloa,location_Colombo,location_Galle,location_Gampaha,location_Jaffna,location_Kalutara,location_Kandy,location_Kurunegala,location_Matara,location_Negombo,location_Ratnapura
Vezel,2020,3302745.0,27205,2000,White,12,4,High Tax Era,Low,1,15.010264801627915,Mid (4-7yr),6801.25,Low,0,1,Medium,1,3,1,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Vitz,2014,1359360.0,174283,1300,Red,19,10,Low Tax Era,Medium,0,14.122525294355578,Old (8-12yr),17428.3,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Swift,2013,744854.0,214164,1800,Black,20,11,Low Tax Era,High,1,13.520944847546167,Old (8-12yr),19469.454545454544,Very High,0,0,Medium,3,1,4,3,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False
ASX,2015,1036240.0,104140,1800,White,10,9,Low Tax Era,Low,0,13.85111030023108,Old (8-12yr),11571.111111111111,High,0,0,Medium,1,1,3,3,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Fit,2012,924960.0,121347,1500,White,14,12,Low Tax Era,Low,1,13.73750685344355,Old (8-12yr),10112.25,High,0,0,Small,1,1,3,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False
Hustler,2022,2407028.0,58485,2000,Black,14,2,High Tax Era,Low,0,14.693903764885402,New (0-3yr),29242.5,Medium,0,0,Medium,1,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Aqua,2016,2379490.0,54758,0,White,22,8,Medium Tax Era,Very High,1,14.682397157228943,Old (8-12yr),6844.75,Medium,0,1,Micro,4,2,2,1,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Swift,2023,3664554.0,820,1300,White,22,1,High Tax Era,High,1,15.114217467104288,New (0-3yr),820.0,Low,0,0,Small,3,3,1,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
CX-5,2012,1134569.0,95216,0,White,14,12,Low Tax Era,Very High,0,13.941764282488545,Old (8-12yr),7934.666666666667,Medium,0,0,Micro,4,1,2,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Vezel,2019,2527062.0,91502,1000,White,6,5,Medium Tax Era,Medium,1,14.742568316807487,Mid (4-7yr),18300.4,Medium,0,1,Small,2,2,2,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Camry,2008,606174.0,233263,1000,Silver,18,16,Low Tax Era,Medium,0,13.314924002240744,Vintage (13+yr),14578.9375,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
Mirage,2017,1596955.0,107708,2000,White,10,7,Medium Tax Era,Low,0,14.283609875158234,Mid (4-7yr),15386.857142857143,High,0,0,Medium,1,2,3,3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
Allion,2017,2071212.0,67564,1500,Brown,12,7,Medium Tax Era,High,0,14.543644983954422,Mid (4-7yr),9652.0,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
Spacia,2018,1903199.0,98255,0,Blue,19,6,Medium Tax Era,Very High,0,14.459047237970886,Mid (4-7yr),16375.833333333334,Medium,0,0,Micro,4,2,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Allion,2018,2938142.0,96063,1000,White,12,6,Medium Tax Era,High,0,14.89328830709786,Mid (4-7yr),16010.5,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Mirage,2016,1756063.0,56709,1300,Black,16,8,Medium Tax Era,High,0,14.378585498982291,Old (8-12yr),7088.625,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Vitz,2016,1866915.0,89052,1800,White,21,8,Medium Tax Era,Low,0,14.43979842954597,Old (8-12yr),11131.5,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False
CX-3,2018,2661907.0,109280,1500,Grey,23,6,Medium Tax Era,High,0,14.794553716859125,Mid (4-7yr),18213.333333333332,High,0,0,Small,3,2,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Insight,2018,2204866.0,92664,2000,Gold,20,6,Medium Tax Era,Low,0,14.606177747583596,Mid (4-7yr),15444.0,Medium,0,0,Medium,1,2,2,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Corolla,2010,699652.0,166226,1500,Black,10,14,Low Tax Era,Low,0,13.458339776832881,Vintage (13+yr),11873.285714285714,Very High,0,0,Small,1,1,4,2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False
Camry,2012,1114380.0,223687,1500,Red,16,12,Low Tax Era,High,0,13.923809651769007,Old (8-12yr),18640.583333333332,Very High,0,0,Small,3,1,4,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Cerato,2014,1118762.0,171404,1000,Black,15,10,Low Tax Era,High,0,13.927734168615421,Old (8-12yr),17140.4,Very High,0,0,Small,3,1,4,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Insight,2011,845489.0,120475,1000,White,21,13,Low Tax Era,Medium,0,13.647671619929717,Vintage (13+yr),9267.307692307691,High,0,0,Small,2,1,3,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Allion,2015,1857772.0,54414,1300,Black,14,9,Low Tax Era,High,0,14.434889016510969,Old (8-12yr),6046.0,Medium,0,0,Small,3,1,2,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
Aqua,2012,1417147.0,163384,1500,White,21,12,Low Tax Era,High,1,14.164156959231414,Old (8-12yr),13615.333333333334,Very High,0,0,Small,3,1,4,2,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Civic,2017,1816949.0,103965,2000,Silver,18,7,Medium Tax Era,Low,0,14.412669829113058,Mid (4-7yr),14852.142857142857,High,0,0,Medium,1,2,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Axio,2012,992477.0,218426,1300,White,6,12,Low Tax Era,Medium,1,13.807960125050956,Old (8-12yr),18202.166666666668,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
Montero,2014,1524686.0,108926,0,Silver,23,10,Low Tax Era,Very High,0,14.237299701056187,Old (8-12yr),10892.6,High,0,0,Micro,4,1,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Insight,2008,581414.0,147616,1500,Silver,19,16,Low Tax Era,Low,0,13.273220066567704,Vintage (13+yr),9226.0,High,0,0,Small,1,1,3,2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Vitz,2011,994960.0,138502,2000,Black,22,13,Low Tax Era,Low,0,13.810458819392649,Vintage (13+yr),10654.0,High,0,0,Medium,1,1,3,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Ertiga,2017,1811033.0,59627,0,White,23,7,Medium Tax Era,Very High,0,14.409408510847243,Mid (4-7yr),8518.142857142857,Medium,0,0,Micro,4,2,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Insight,2019,2570054.0,75892,1300,White,7,5,Medium Tax Era,High,0,14.75943785742062,Mid (4-7yr),15178.4,Medium,0,0,Small,3,2,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Every,2021,2436679.0,34522,1800,Silver,20,3,High Tax Era,Low,0,14.706147014999106,New (0-3yr),11507.333333333334,Low,0,0,Medium,1,3,1,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
CX-5,2013,1005474.0,145524,1300,White,15,11,Low Tax Era,Medium,0,13.820970624633635,Old (8-12yr),13229.454545454546,High,0,0,Small,2,1,3,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Wagon R,2010,517093.0,192651,800,Green,19,14,Low Tax Era,Medium,1,13.155979955145462,Vintage (13+yr),13760.785714285714,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Prius,2018,2465286.0,90494,1500,White,6,6,Medium Tax Era,High,1,14.717818788701763,Mid (4-7yr),15082.333333333334,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
X1,2018,4010978.0,72230,2000,Black,22,6,Medium Tax Era,Low,0,15.20454590913639,Mid (4-7yr),12038.333333333334,Medium,6,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Mirage,2014,1348738.0,180088,2000,Black,23,10,Low Tax Era,High,0,14.114680639821502,Old (8-12yr),18008.8,Very High,0,0,Medium,3,1,4,3,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Accord,2019,2519588.0,95371,1500,White,7,5,Medium Tax Era,High,0,14.739606350948035,Mid (4-7yr),19074.2,Medium,0,0,Small,3,2,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Ertiga,2018,1672356.0,81979,0,Gold,12,6,Medium Tax Era,Very High,0,14.32974456658174,Mid (4-7yr),13663.166666666666,Medium,0,0,Micro,4,2,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Spacia,2015,1151274.0,100758,2000,White,17,9,Low Tax Era,High,0,13.956380581842476,Old (8-12yr),11195.333333333334,High,0,0,Medium,3,1,3,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Vezel,2013,1450310.0,101638,1500,Red,20,11,Low Tax Era,High,1,14.18728857415724,Old (8-12yr),9239.818181818182,High,0,1,Small,3,1,3,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Hustler,2013,586852.0,217844,1300,White,10,11,Low Tax Era,Medium,0,13.282529641554055,Old (8-12yr),19804.0,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
Accord,2011,802911.0,212450,1000,White,17,13,Low Tax Era,Medium,0,13.596000397882484,Vintage (13+yr),16342.307692307691,Very High,0,0,Small,2,1,4,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Prius,2020,4044116.0,41337,1000,White,16,4,High Tax Era,High,1,15.212773790454726,Mid (4-7yr),10334.25,Low,0,1,Small,3,3,1,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
Wagon R,2017,1711786.0,80581,660,Black,24,7,Medium Tax Era,High,1,14.353048412055676,Mid (4-7yr),11511.57142857143,Medium,0,0,Micro,3,2,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Corolla,2017,2380464.0,40515,1000,Silver,9,7,Medium Tax Era,High,0,14.682806404715093,Mid (4-7yr),5787.857142857143,Low,0,0,Small,3,2,1,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Grace,2020,3051505.0,51444,0,White,18,4,High Tax Era,Very High,0,14.931145797210862,Mid (4-7yr),12861.0,Medium,0,0,Micro,4,3,2,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
